game,name_ko_game,char_id,name_ko,name_en,route_en,rank,rarity_label,element,weapon_or_path,is_playable_avatar,release_unix,release_date,n_battlesuits,best_rank,latest_s_battlesuit,default_order,is_limited
ba,블루 아카이브,ba:23002,하나에,Hanae,,4,2★,Explosion,AR,False,,,,,,35.0,"[0, 0, 0]"
ba,블루 아카이브,ba:23003,하레,Hare,,4,2★,Explosion,AR,False,,,,,,36.0,"[0, 0, 0]"
ba,블루 아카이브,ba:23004,우타하,Utaha,,4,2★,Pierce,SMG,False,,,,,,37.0,"[0, 0, 0]"
ba,블루 아카이브,ba:23005,아야네,Ayane,,4,2★,Pierce,HG,False,,,,,,38.0,"[0, 0, 0]"
ba,블루 아카이브,ba:26000,치나츠,Chinatsu,,3,1★,Pierce,HG,False,,,,,,39.0,"[0, 0, 0]"
ba,블루 아카이브,ba:26001,코타마,Kotama,,3,1★,Explosion,HG,False,,,,,,40.0,"[0, 0, 0]"
ba,블루 아카이브,ba:26002,주리,Juri,,3,1★,Explosion,SG,False,,,,,,41.0,"[0, 0, 0]"
ba,블루 아카이브,ba:26003,세리나,Serina,,3,1★,Mystic,AR,False,,,,,,42.0,"[0, 0, 0]"
ba,블루 아카이브,ba:26004,시미코,Shimiko,,3,1★,Explosion,AR,False,,,,,,43.0,"[0, 0, 0]"
ba,블루 아카이브,ba:26005,요시미,Yoshimi,,3,1★,Pierce,AR,False,,,,,,44.0,"[0, 0, 0]"
ba,블루 아카이브,ba:20003,마시로,Mashiro,,5,3★,Explosion,SR,False,1637020800.0,2021-11-16T00:00:00+00:00,,,,45.0,"[4, 4, 0]"
ba,블루 아카이브,ba:10014,이즈나,Izuna,,5,3★,Mystic,SMG,False,1638144000.0,2021-11-29T00:00:00+00:00,,,,46.0,"[4, 4, 0]"
ba,블루 아카이브,ba:23006,시즈코,Shizuko,,4,2★,Mystic,SG,False,1638144000.0,2021-11-29T00:00:00+00:00,,,,47.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10015,아리스,Aris,,5,3★,Mystic,RG,False,,,,,,48.0,"[4, 4, 0]"
ba,블루 아카이브,ba:10016,미도리,Midori,,5,3★,Pierce,SR,False,1639440000.0,2021-12-14T00:00:00+00:00,,,,49.0,"[4, 4, 0]"
ba,블루 아카이브,ba:13011,모모이,Momoi,,4,2★,Pierce,AR,False,1639440000.0,2021-12-14T00:00:00+00:00,,,,50.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10017,체리노,Cherino,,5,3★,Pierce,HG,False,1641859200.0,2022-01-11T00:00:00+00:00,,,,51.0,"[4, 4, 0]"
ba,블루 아카이브,ba:26006,노도카,Nodoka,,3,1★,Explosion,SMG,False,,,,,,52.0,"[2, 2, 2]"
ba,블루 아카이브,ba:10018,유즈,Yuzu,,5,3★,Pierce,GL,False,1640649600.0,2021-12-28T00:00:00+00:00,,,,53.0,"[4, 4, 0]"
ba,블루 아카이브,ba:10019,아즈사,Azusa,,5,3★,Explosion,AR,False,1643068800.0,2022-01-25T00:00:00+00:00,,,,54.0,"[4, 4, 0]"
ba,블루 아카이브,ba:23007,하나코,Hanako,,4,2★,Pierce,AR,False,1643068800.0,2022-01-25T00:00:00+00:00,,,,55.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10020,코하루,Koharu,,5,3★,Explosion,SR,False,1644278400.0,2022-02-08T00:00:00+00:00,,,,56.0,"[4, 4, 0]"
ba,블루 아카이브,ba:10021,아즈사(수영복),Azusa (Swimsuit),,5,3★,Mystic,AR,False,1645488000.0,2022-02-22T00:00:00+00:00,,,,57.0,"[1, 1, 1]"
ba,블루 아카이브,ba:20004,마시로(수영복),Mashiro (Swimsuit),,5,3★,Mystic,SR,False,1645488000.0,2022-02-22T00:00:00+00:00,,,,58.0,"[1, 1, 1]"
ba,블루 아카이브,ba:16005,츠루기(수영복),Tsurugi (Swimsuit),,3,1★,Mystic,SG,False,,,,,,59.0,"[2, 2, 2]"
ba,블루 아카이브,ba:20005,히후미(수영복),Hifumi (Swimsuit),,5,3★,Pierce,AR,False,1646697600.0,2022-03-08T00:00:00+00:00,,,,60.0,"[4, 4, 0]"
ba,블루 아카이브,ba:10022,히나(수영복),Hina (Swimsuit),,5,3★,Explosion,MG,False,1647907200.0,2022-03-22T00:00:00+00:00,,,,61.0,"[1, 1, 1]"
ba,블루 아카이브,ba:10023,이오리(수영복),Iori (Swimsuit),,5,3★,Explosion,SR,False,1647907200.0,2022-03-22T00:00:00+00:00,,,,62.0,"[1, 1, 1]"
ba,블루 아카이브,ba:16006,이즈미(수영복),Izumi (Swimsuit),,3,1★,Explosion,MG,False,,,,,,63.0,"[2, 2, 2]"
ba,블루 아카이브,ba:10024,시로코(라이딩),Shiroko (Cycling),,5,3★,Mystic,AR,False,,,,,,64.0,"[4, 4, 0]"
ba,블루 아카이브,ba:10025,슌(어린이),Shun (Small),,5,3★,Explosion,SR,False,1650326400.0,2022-04-19T00:00:00+00:00,,,,65.0,"[4, 4, 0]"
ba,블루 아카이브,ba:13012,키리노,Kirino,,4,2★,Explosion,HG,False,1650326400.0,2022-04-19T00:00:00+00:00,,,,66.0,"[0, 0, 0]"
ba,블루 아카이브,ba:20006,사야(사복),Saya (Casual),,5,3★,Pierce,HG,False,1650326400.0,2022-04-19T00:00:00+00:00,,,,67.0,"[4, 4, 0]"
ba,블루 아카이브,ba:10026,네루(바니걸),Neru (Bunny),,5,3★,Explosion,SMG,False,,,,,,68.0,"[1, 1, 1]"
ba,블루 아카이브,ba:10027,카린(바니걸),Karin (Bunny),,5,3★,Mystic,SR,False,,,,,,69.0,"[1, 1, 1]"
ba,블루 아카이브,ba:10028,아스나(바니걸),Asuna (Bunny),,5,3★,Mystic,AR,False,1652745600.0,2022-05-17T00:00:00+00:00,,,,70.0,"[4, 4, 0]"
ba,블루 아카이브,ba:10029,나츠,Natsu,,5,3★,Mystic,SMG,False,1653955200.0,2022-05-31T00:00:00+00:00,,,,71.0,"[4, 4, 0]"
ba,블루 아카이브,ba:23008,마리,Mari,,4,2★,Mystic,HG,False,1653955200.0,2022-05-31T00:00:00+00:00,,,,72.0,"[0, 0, 0]"
ba,블루 아카이브,ba:20007,하츠네 미쿠,Hatsune Miku,,5,3★,Explosion,GL,False,,,,,,73.0,"[1, 1, 1]"
ba,블루 아카이브,ba:20008,아코,Ako,,5,3★,Mystic,HG,False,1656374400.0,2022-06-28T00:00:00+00:00,,,,74.0,"[4, 4, 0]"
ba,블루 아카이브,ba:20009,체리노(온천),Cherino (Hot Spring),,5,3★,Explosion,HG,False,1657584000.0,2022-07-12T00:00:00+00:00,,,,75.0,"[4, 4, 0]"
ba,블루 아카이브,ba:10030,치나츠(온천),Chinatsu (Hot Spring),,5,3★,Mystic,HG,False,1657584000.0,2022-07-12T00:00:00+00:00,,,,76.0,"[4, 4, 0]"
ba,블루 아카이브,ba:16007,토모에,Tomoe,,3,1★,Pierce,SR,False,,,,,,77.0,"[2, 2, 2]"
ba,블루 아카이브,ba:20010,노도카(온천),Nodoka (Hot Spring),,5,3★,Explosion,SMG,False,1658793600.0,2022-07-26T00:00:00+00:00,,,,78.0,"[4, 4, 0]"
ba,블루 아카이브,ba:10031,아루(새해),Aru (New Year),,5,3★,Pierce,SR,False,1660003200.0,2022-08-09T00:00:00+00:00,,,,79.0,"[1, 1, 1]"
ba,블루 아카이브,ba:10032,무츠키(새해),Mutsuki (New Year),,5,3★,Mystic,MG,False,1660003200.0,2022-08-09T00:00:00+00:00,,,,80.0,"[1, 1, 1]"
ba,블루 아카이브,ba:20011,세리카(새해),Serika (New Year),,5,3★,Pierce,AR,False,1661212800.0,2022-08-23T00:00:00+00:00,,,,81.0,"[4, 4, 0]"
ba,블루 아카이브,ba:10033,와카모,Wakamo,,5,3★,Mystic,SR,False,1662422400.0,2022-09-06T00:00:00+00:00,,,,82.0,"[3, 3, 3]"
ba,블루 아카이브,ba:16008,후부키,Fubuki,,3,1★,Pierce,SR,False,,,,,,83.0,"[2, 2, 2]"
ba,블루 아카이브,ba:20012,세나,Sena,,5,3★,Mystic,GL,False,1662768000.0,2022-09-10T00:00:00+00:00,,,,84.0,"[4, 4, 0]"
ba,블루 아카이브,ba:20013,치히로,Chihiro,,5,3★,Pierce,AR,False,1662768000.0,2022-09-10T00:00:00+00:00,,,,85.0,"[4, 4, 0]"
ba,블루 아카이브,ba:10034,미모리,Mimori,,5,3★,Mystic,HG,False,1663632000.0,2022-09-20T00:00:00+00:00,,,,86.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10035,우이,Ui,,5,3★,Explosion,SR,False,1664841600.0,2022-10-04T00:00:00+00:00,,,,87.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10036,히나타,Hinata,,5,3★,Mystic,HG,False,1664841600.0,2022-10-04T00:00:00+00:00,,,,88.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10037,마리나,Marina,,5,3★,Pierce,SMG,False,1666051200.0,2022-10-18T00:00:00+00:00,,,,89.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10038,미야코,Miyako,,5,3★,Pierce,SMG,False,1667865600.0,2022-11-08T00:00:00+00:00,,,,90.0,"[0, 0, 0]"
ba,블루 아카이브,ba:20014,사키,Saki,,5,3★,Pierce,MG,False,1667865600.0,2022-11-08T00:00:00+00:00,,,,91.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10039,미유,Miyu,,5,3★,Pierce,SR,False,1667865600.0,2022-11-08T00:00:00+00:00,,,,92.0,"[0, 0, 0]"
ba,블루 아카이브,ba:20015,카에데,Kaede,,5,3★,Explosion,HG,False,1669680000.0,2022-11-29T00:00:00+00:00,,,,93.0,"[0, 0, 0]"
ba,블루 아카이브,ba:20016,이로하,Iroha,,5,3★,Mystic,HG,False,1669680000.0,2022-11-29T00:00:00+00:00,,,,94.0,"[0, 0, 0]"
ba,블루 아카이브,ba:16009,미치루,Michiru,,3,1★,Mystic,SG,False,,,,,,95.0,"[2, 2, 2]"
ba,블루 아카이브,ba:10040,츠쿠요,Tsukuyo,,5,3★,Mystic,SMG,False,1670803200.0,2022-12-12T00:00:00+00:00,,,,96.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10041,미사키,Misaki,,5,3★,Explosion,RL,False,1671494400.0,2022-12-20T00:00:00+00:00,,,,97.0,"[0, 0, 0]"
ba,블루 아카이브,ba:20017,히요리,Hiyori,,5,3★,Explosion,SR,False,1671494400.0,2022-12-20T00:00:00+00:00,,,,98.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10042,아츠코,Atsuko,,5,3★,Explosion,SMG,False,1672704000.0,2023-01-03T00:00:00+00:00,,,,99.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10043,와카모(수영복),Wakamo (Swimsuit),,5,3★,Pierce,SR,False,1673913600.0,2023-01-17T00:00:00+00:00,,,,100.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10044,노노미(수영복),Nonomi (Swimsuit),,5,3★,Explosion,MG,False,1673913600.0,2023-01-17T00:00:00+00:00,,,,101.0,"[0, 0, 0]"
ba,블루 아카이브,ba:26007,아야네(수영복),Ayane (Swimsuit),,3,1★,Pierce,HG,False,,,,,,102.0,"[2, 2, 2]"
ba,블루 아카이브,ba:10045,호시노(수영복),Hoshino (Swimsuit),,5,3★,Explosion,SG,False,1675123200.0,2023-01-31T00:00:00+00:00,,,,103.0,"[3, 3, 3]"
ba,블루 아카이브,ba:26008,시즈코(수영복),Shizuko (Swimsuit),,3,1★,Mystic,SG,False,,,,,,104.0,"[2, 2, 2]"
ba,블루 아카이브,ba:10046,이즈나(수영복),Izuna (Swimsuit),,5,3★,Mystic,SMG,False,1675555200.0,2023-02-05T00:00:00+00:00,,,,105.0,"[1, 1, 1]"
ba,블루 아카이브,ba:10047,치세(수영복),Chise (Swimsuit),,5,3★,Mystic,GL,False,1675555200.0,2023-02-05T00:00:00+00:00,,,,106.0,"[1, 1, 1]"
ba,블루 아카이브,ba:10048,사오리,Saori,,5,3★,Explosion,AR,False,1676332800.0,2023-02-14T00:00:00+00:00,,,,107.0,"[0, 0, 0]"
ba,블루 아카이브,ba:20018,모에,Moe,,5,3★,Pierce,HG,False,1677542400.0,2023-02-28T00:00:00+00:00,,,,108.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10049,카즈사,Kazusa,,5,3★,Pierce,MG,False,1677542400.0,2023-02-28T00:00:00+00:00,,,,109.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10050,코코나,Kokona,,5,3★,Pierce,AR,False,1679356800.0,2023-03-21T00:00:00+00:00,,,,110.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10051,우타하(응원단),Utaha (Cheer Squad),,5,3★,Mystic,SMG,False,,,,,,111.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10052,노아,Noa,,5,3★,Mystic,HG,False,1679961600.0,2023-03-28T00:00:00+00:00,,,,112.0,"[0, 0, 0]"
ba,블루 아카이브,ba:16010,히비키(응원단),Hibiki (Cheer Squad),,3,1★,Explosion,MT,False,,,,,,113.0,"[2, 2, 2]"
ba,블루 아카이브,ba:20019,아카네(바니걸),Akane (Bunny),,5,3★,Mystic,HG,False,1681171200.0,2023-04-11T00:00:00+00:00,,,,114.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10053,유우카(체육복),Yuuka (Track),,5,3★,Mystic,SMG,False,,,,,,115.0,"[1, 1, 1]"
ba,블루 아카이브,ba:10054,마리(체육복),Mari (Track),,5,3★,Mystic,HG,False,,,,,,116.0,"[1, 1, 1]"
ba,블루 아카이브,ba:16011,하스미(체육복),Hasumi (Track),,3,1★,Mystic,SR,False,,,,,,117.0,"[2, 2, 2]"
ba,블루 아카이브,ba:20020,히마리,Himari,,5,3★,Pierce,HG,False,1684195200.0,2023-05-16T00:00:00+00:00,,,,118.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10055,시구레,Shigure,,5,3★,Explosion,GL,False,1685404800.0,2023-05-30T00:00:00+00:00,,,,119.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10056,세리나(크리스마스),Serina (Christmas),,5,3★,Pierce,AR,False,1686614400.0,2023-06-13T00:00:00+00:00,,,,120.0,"[0, 0, 0]"
ba,블루 아카이브,ba:20021,하나에(크리스마스),Hanae (Christmas),,5,3★,Mystic,AR,False,1686614400.0,2023-06-13T00:00:00+00:00,,,,121.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10057,하루나(새해),Haruna (New Year),,5,3★,Explosion,SR,False,1687824000.0,2023-06-27T00:00:00+00:00,,,,122.0,"[1, 1, 1]"
ba,블루 아카이브,ba:20022,후우카(새해),Fuuka (New Year),,5,3★,Pierce,SMG,False,1687824000.0,2023-06-27T00:00:00+00:00,,,,123.0,"[1, 1, 1]"
ba,블루 아카이브,ba:16012,준코(새해),Junko (New Year),,3,1★,Mystic,AR,False,,,,,,124.0,"[2, 2, 2]"
ba,블루 아카이브,ba:10058,미네,Mine,,5,3★,Explosion,SG,False,1689033600.0,2023-07-11T00:00:00+00:00,,,,125.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10059,미카,Mika,,5,3★,Pierce,SMG,False,1690243200.0,2023-07-25T00:00:00+00:00,,,,126.0,"[3, 3, 3]"
ba,블루 아카이브,ba:10060,메구,Megu,,5,3★,Explosion,FT,False,1690848000.0,2023-08-01T00:00:00+00:00,,,,127.0,"[0, 0, 0]"
ba,블루 아카이브,ba:20023,칸나,Kanna,,5,3★,Pierce,HG,False,1690848000.0,2023-08-01T00:00:00+00:00,,,,128.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10061,사쿠라코,Sakurako,,5,3★,Mystic,AR,False,1691712000.0,2023-08-11T00:00:00+00:00,,,,129.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10062,토키,Toki,,5,3★,Explosion,AR,False,1692662400.0,2023-08-22T00:00:00+00:00,,,,130.0,"[1, 1, 1]"
ba,블루 아카이브,ba:20024,나기사,Nagisa,,5,3★,Explosion,HG,False,1692662400.0,2023-08-22T00:00:00+00:00,,,,131.0,"[1, 1, 1]"
ba,블루 아카이브,ba:10063,코유키,Koyuki,,5,3★,Mystic,MG,False,1693872000.0,2023-09-05T00:00:00+00:00,,,,132.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10064,카요코(새해),Kayoko (New Year),,5,3★,Mystic,HG,False,1695686400.0,2023-09-26T00:00:00+00:00,,,,133.0,"[0, 0, 0]"
ba,블루 아카이브,ba:20025,하루카(새해),Haruka (New Year),,5,3★,Explosion,SG,False,1695686400.0,2023-09-26T00:00:00+00:00,,,,134.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10065,카호,Kaho,,5,3★,Mystic,AR,False,1698105600.0,2023-10-24T00:00:00+00:00,,,,135.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10066,아리스(메이드),Aris (Maid),,5,3★,Mystic,RG,False,,,,,,136.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10067,토키(바니걸),Toki (Bunny),,5,3★,Explosion,AR,False,,,,,,137.0,"[0, 0, 0]"
ba,블루 아카이브,ba:26009,유즈(메이드),Yuzu (Maid),,3,1★,Explosion,GL,False,,,,,,138.0,"[2, 2, 2]"
ba,블루 아카이브,ba:10068,레이사,Reisa,,5,3★,Pierce,SG,False,1699920000.0,2023-11-14T00:00:00+00:00,,,,139.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10069,루미,Rumi,,5,3★,Explosion,SMG,False,1701129600.0,2023-11-28T00:00:00+00:00,,,,140.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10070,미나,Mina,,5,3★,Explosion,HG,False,1701129600.0,2023-11-28T00:00:00+00:00,,,,141.0,"[0, 0, 0]"
ba,블루 아카이브,ba:20026,미노리,Minori,,5,3★,Explosion,AR,False,1702339200.0,2023-12-12T00:00:00+00:00,,,,142.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10071,미야코(수영복),Miyako (Swimsuit),,5,3★,Explosion,SMG,False,1703548800.0,2023-12-26T00:00:00+00:00,,,,143.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10072,사키(수영복),Saki (Swimsuit),,5,3★,Explosion,MG,False,1703548800.0,2023-12-26T00:00:00+00:00,,,,144.0,"[0, 0, 0]"
ba,블루 아카이브,ba:26010,미유(수영복),Miyu (Swimsuit),,3,1★,Explosion,SR,False,,,,,,145.0,"[2, 2, 2]"
ba,블루 아카이브,ba:20027,시로코(수영복),Shiroko (Swimsuit),,5,3★,Mystic,AR,False,1705968000.0,2024-01-23T00:00:00+00:00,,,,146.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10073,우이(수영복),Ui (Swimsuit),,5,3★,Pierce,SR,False,1706572800.0,2024-01-30T00:00:00+00:00,,,,147.0,"[1, 1, 1]"
ba,블루 아카이브,ba:20028,히나타(수영복),Hinata (Swimsuit),,5,3★,Explosion,HG,False,1706572800.0,2024-01-30T00:00:00+00:00,,,,148.0,"[1, 1, 1]"
ba,블루 아카이브,ba:16013,코하루(수영복),Koharu (Swimsuit),,3,1★,Mystic,SR,False,,,,,,149.0,"[2, 2, 2]"
ba,블루 아카이브,ba:10074,하나코(수영복),Hanako (Swimsuit),,5,3★,Sonic,AR,False,1707350400.0,2024-02-08T00:00:00+00:00,,,,150.0,"[3, 3, 3]"
ba,블루 아카이브,ba:20029,미모리(수영복),Mimori (Swimsuit),,5,3★,Mystic,HG,False,1708387200.0,2024-02-20T00:00:00+00:00,,,,151.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10075,메루,Meru,,5,3★,Pierce,HG,False,1708992000.0,2024-02-27T00:00:00+00:00,,,,152.0,"[0, 0, 0]"
ba,블루 아카이브,ba:13013,모미지,Momiji,,4,2★,Sonic,RL,False,1708992000.0,2024-02-27T00:00:00+00:00,,,,153.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10076,코토리(응원단),Kotori (Cheer Squad),,5,3★,Explosion,MG,False,,,,,,154.0,"[0, 0, 0]"
ba,블루 아카이브,ba:20030,하루나(체육복),Haruna (Track),,5,3★,Sonic,SR,False,,,,,,155.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10077,이치카,Ichika,,5,3★,Sonic,AR,False,1712016000.0,2024-04-02T00:00:00+00:00,,,,156.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10078,카스미,Kasumi,,5,3★,Sonic,HG,False,1712016000.0,2024-04-02T00:00:00+00:00,,,,157.0,"[0, 0, 0]"
ba,블루 아카이브,ba:20031,시구레(온천),Shigure (Hot Spring),,5,3★,Pierce,GL,False,1713225600.0,2024-04-16T00:00:00+00:00,,,,158.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10079,미사카 미코토,Misaka Mikoto,,5,3★,Pierce,AR,False,1714435200.0,2024-04-30T00:00:00+00:00,,,,159.0,"[1, 1, 1]"
ba,블루 아카이브,ba:10080,쇼쿠호 미사키,Shokuhou Misaki,,5,3★,Explosion,HG,False,1714435200.0,2024-04-30T00:00:00+00:00,,,,160.0,"[1, 1, 1]"
ba,블루 아카이브,ba:26011,사텐 루이코,Saten Ruiko,,3,1★,Pierce,SMG,False,,,,,,161.0,"[2, 2, 2]"
ba,블루 아카이브,ba:10081,유카리,Yukari,,5,3★,Sonic,SR,False,1715644800.0,2024-05-14T00:00:00+00:00,,,,162.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10082,렌게,Renge,,5,3★,Sonic,SR,False,1716854400.0,2024-05-28T00:00:00+00:00,,,,163.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10083,키쿄,Kikyou,,5,3★,Sonic,SR,False,1716854400.0,2024-05-28T00:00:00+00:00,,,,164.0,"[0, 0, 0]"
ba,블루 아카이브,ba:20032,에이미(수영복),Eimi (Swimsuit),,5,3★,Mystic,SG,False,1718064000.0,2024-06-11T00:00:00+00:00,,,,165.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10084,코타마(캠핑),Kotama (Camp),,5,3★,Pierce,HG,False,1719273600.0,2024-06-25T00:00:00+00:00,,,,166.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10085,하레(캠핑),Hare (Camp),,5,3★,Explosion,AR,False,1719273600.0,2024-06-25T00:00:00+00:00,,,,167.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10087,아코(드레스),Ako (Dress),,5,3★,Explosion,HG,False,1721692800.0,2024-07-23T00:00:00+00:00,,,,168.0,"[1, 1, 1]"
ba,블루 아카이브,ba:16014,이부키,Ibuki,,3,1★,Mystic,AR,False,,,,,,169.0,"[2, 2, 2]"
ba,블루 아카이브,ba:20033,마코토,Makoto,,5,3★,Pierce,SR,False,1721692800.0,2024-07-23T00:00:00+00:00,,,,170.0,"[1, 1, 1]"
ba,블루 아카이브,ba:10086,히나(드레스),Hina (Dress),,5,3★,Explosion,MG,False,1722297600.0,2024-07-30T00:00:00+00:00,,,,171.0,"[3, 3, 3]"
ba,블루 아카이브,ba:10088,카요코(드레스),Kayoko (Dress),,5,3★,Pierce,HG,False,1724112000.0,2024-08-20T00:00:00+00:00,,,,172.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10089,아루(드레스),Aru (Dress),,5,3★,Pierce,SR,False,1724112000.0,2024-08-20T00:00:00+00:00,,,,173.0,"[0, 0, 0]"
ba,블루 아카이브,ba:20034,아카리(새해),Akari (New Year),,5,3★,Mystic,AR,False,1725321600.0,2024-09-03T00:00:00+00:00,,,,174.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10090,우미카,Umika,,5,3★,Mystic,AR,False,1727136000.0,2024-09-24T00:00:00+00:00,,,,175.0,"[0, 0, 0]"
ba,블루 아카이브,ba:20035,츠바키(가이드),Tsubaki (Guide),,5,3★,Pierce,SMG,False,1727136000.0,2024-09-24T00:00:00+00:00,,,,176.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10091,카즈사(밴드),Kazusa (Band),,5,3★,Explosion,MG,False,1729555200.0,2024-10-22T00:00:00+00:00,,,,177.0,"[1, 1, 1]"
ba,블루 아카이브,ba:10092,요시미(밴드),Yoshimi (Band),,5,3★,Explosion,AR,False,1729555200.0,2024-10-22T00:00:00+00:00,,,,178.0,"[1, 1, 1]"
ba,블루 아카이브,ba:16015,아이리(밴드),Airi (Band),,3,1★,Explosion,SMG,False,,,,,,179.0,"[2, 2, 2]"
ba,블루 아카이브,ba:10093,키라라,Kirara,,5,3★,Sonic,AR,False,1730764800.0,2024-11-05T00:00:00+00:00,,,,180.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10094,모모이(메이드),Momoi (Maid),,5,3★,Sonic,AR,False,1731974400.0,2024-11-19T00:00:00+00:00,,,,181.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10095,미도리(메이드),Midori (Maid),,5,3★,Sonic,SR,False,1731974400.0,2024-11-19T00:00:00+00:00,,,,182.0,"[0, 0, 0]"
ba,블루 아카이브,ba:20036,세리카(수영복),Serika (Swimsuit),,5,3★,Mystic,AR,False,1733184000.0,2024-12-03T00:00:00+00:00,,,,183.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10096,칸나(수영복),Kanna (Swimsuit),,5,3★,Explosion,HG,False,1734998400.0,2024-12-24T00:00:00+00:00,,,,184.0,"[0, 0, 0]"
ba,블루 아카이브,ba:20037,후부키(수영복),Fubuki (Swimsuit),,5,3★,Explosion,SR,False,1734998400.0,2024-12-24T00:00:00+00:00,,,,185.0,"[0, 0, 0]"
ba,블루 아카이브,ba:26012,키리노(수영복),Kirino (Swimsuit),,3,1★,Mystic,HG,False,,,,,,186.0,"[2, 2, 2]"
ba,블루 아카이브,ba:10097,모에(수영복),Moe (Swimsuit),,5,3★,Sonic,HG,False,1736208000.0,2025-01-07T00:00:00+00:00,,,,187.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10098,호시노(무장),Hoshino (Armed),,5,3★,Mystic,SG,False,1737590400.0,2025-01-23T00:00:00+00:00,,,,188.0,"[3, 3, 3]"
ba,블루 아카이브,ba:10099,호시노(무장),Hoshino (Armed),,5,3★,Mystic,SG,False,1737590400.0,2025-01-23T00:00:00+00:00,,,,189.0,"[3, 3, 3]"
ba,블루 아카이브,ba:10100,시로코*테러,Shiroko*Terror,,5,3★,Mystic,AR,False,1737590400.0,2025-01-23T00:00:00+00:00,,,,190.0,"[3, 3, 3]"
ba,블루 아카이브,ba:26013,아츠코(수영복),Atsuko (Swimsuit),,3,1★,Sonic,SMG,False,,,,,,191.0,"[2, 2, 2]"
ba,블루 아카이브,ba:10101,사오리(수영복),Saori (Swimsuit),,5,3★,Mystic,AR,False,1738195200.0,2025-01-30T00:00:00+00:00,,,,192.0,"[1, 1, 1]"
ba,블루 아카이브,ba:10102,히요리(수영복),Hiyori (Swimsuit),,5,3★,Pierce,SR,False,1738195200.0,2025-01-30T00:00:00+00:00,,,,193.0,"[1, 1, 1]"
ba,블루 아카이브,ba:10103,마리나(치파오),Marina (Qipao),,5,3★,Pierce,SMG,False,1739836800.0,2025-02-18T00:00:00+00:00,,,,194.0,"[0, 0, 0]"
ba,블루 아카이브,ba:20038,토모에(치파오),Tomoe (Qipao),,5,3★,Mystic,SR,False,1739836800.0,2025-02-18T00:00:00+00:00,,,,195.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10104,레이죠,Reijo,,5,3★,Mystic,AR,False,1742256000.0,2025-03-18T00:00:00+00:00,,,,196.0,"[0, 0, 0]"
ba,블루 아카이브,ba:20039,키사키,Kisaki,,5,3★,Sonic,SMG,False,1742256000.0,2025-03-18T00:00:00+00:00,,,,197.0,"[0, 0, 0]"
ba,블루 아카이브,ba:10105,마리(아이돌),Mari (Pop Idol),,5,3★,Explosion,HG,False,,,,,,198.0,"[1, 1, 1]"
